Date,BookID,BookTitle,DailySales,Promotions,Season
2024-03-23,1389,Itself education rate.,28,False,Fall
2022-11-21,10570,Success rich eye.,25,False,Fall
2021-12-22,8416,Card traditional media total the.,45,False,Fall
2022-12-26,8976,Interview institution economy lot never.,41,True,Fall
2023-11-04,9905,Must summer happen key.,48,False,Fall
2022-10-28,1389,Itself education rate.,28,False,Fall
2020-03-13,10570,Success rich eye.,12,True,Fall
2022-09-18,8416,Card traditional media total the.,3,True,Fall
2020-08-27,8976,Interview institution economy lot never.,44,True,Fall
2020-12-24,9905,Must summer happen key.,45,False,Fall
2024-06-15,1389,Itself education rate.,18,False,Fall
2021-11-12,10570,Success rich eye.,37,True,Fall
2020-05-06,8416,Card traditional media total the.,48,False,Fall
2021-04-01,8976,Interview institution economy lot never.,1,False,Fall
2021-11-13,9905,Must summer happen key.,10,False,Fall
2021-06-03,1389,Itself education rate.,8,True,Fall
2023-05-30,10570,Success rich eye.,42,False,Fall
2020-09-12,8416,Card traditional media total the.,29,False,Fall
2022-11-12,8976,Interview institution economy lot never.,18,True,Fall
2022-09-16,9905,Must summer happen key.,11,True,Fall
2023-04-03,1389,Itself education rate.,35,False,Fall
2022-08-11,10570,Success rich eye.,49,True,Fall
2022-09-03,8416,Card traditional media total the.,37,False,Fall
2020-03-22,8976,Interview institution economy lot never.,37,True,Fall
2020-11-29,9905,Must summer happen key.,42,False,Fall
2022-09-20,1389,Itself education rate.,20,True,Fall
2021-01-17,10570,Success rich eye.,25,False,Fall
2023-12-21,8416,Card traditional media total the.,23,True,Fall
2022-09-20,8976,Interview institution economy lot never.,11,True,Fall
2022-04-20,9905,Must summer happen key.,44,True,Fall
2023-02-14,1389,Itself education rate.,33,True,Fall
2024-02-28,10570,Success rich eye.,1,True,Fall
2021-09-23,8416,Card traditional media total the.,6,False,Fall
2021-04-21,8976,Interview institution economy lot never.,7,True,Fall
2022-10-25,9905,Must summer happen key.,10,False,Fall
2023-07-19,1389,Itself education rate.,22,True,Fall
2022-08-15,10570,Success rich eye.,48,True,Fall
2021-12-13,8416,Card traditional media total the.,21,True,Winter
2022-04-01,8976,Interview institution economy lot never.,28,True,Winter
2021-07-16,9905,Must summer happen key.,12,False,Winter
2020-12-23,1389,Itself education rate.,39,False,Winter
2023-10-24,10570,Success rich eye.,29,False,Winter
2020-09-11,8416,Card traditional media total the.,2,False,Winter
2023-09-07,8976,Interview institution economy lot never.,24,True,Winter
2023-03-16,9905,Must summer happen key.,44,True,Winter
2020-12-29,1389,Itself education rate.,34,True,Winter
2020-12-18,10570,Success rich eye.,7,True,Winter
2021-10-22,8416,Card traditional media total the.,1,False,Winter
2023-06-13,8976,Interview institution economy lot never.,4,True,Winter
2024-03-13,9905,Must summer happen key.,43,True,Winter
2020-10-10,1389,Itself education rate.,7,True,Winter
2020-11-01,10570,Success rich eye.,4,False,Winter
2022-01-02,8416,Card traditional media total the.,3,False,Winter
2021-11-26,8976,Interview institution economy lot never.,15,False,Winter
2022-12-30,9905,Must summer happen key.,5,True,Winter
2020-03-31,1389,Itself education rate.,21,True,Winter
2024-04-13,10570,Success rich eye.,39,True,Winter
2023-01-10,8416,Card traditional media total the.,27,True,Winter
2023-07-02,8976,Interview institution economy lot never.,13,False,Winter
2020-07-29,9905,Must summer happen key.,43,False,Winter
2020-04-21,1389,Itself education rate.,25,False,Winter
2021-08-26,10570,Success rich eye.,38,True,Winter
2022-10-29,8416,Card traditional media total the.,43,False,Winter
2022-10-27,8976,Interview institution economy lot never.,29,False,Winter
2023-07-26,9905,Must summer happen key.,16,False,Winter
2022-05-09,1389,Itself education rate.,38,True,Winter
2020-05-20,10570,Success rich eye.,33,False,Winter
2023-02-25,8416,Card traditional media total the.,22,False,Winter
2023-05-18,8976,Interview institution economy lot never.,31,False,Winter
2021-12-02,9905,Must summer happen key.,1,True,Winter
2022-01-26,1389,Itself education rate.,11,True,Winter
2022-08-08,10570,Success rich eye.,34,True,Winter
2020-08-14,8416,Card traditional media total the.,29,False,Winter
2021-05-25,8976,Interview institution economy lot never.,36,True,Winter
2020-07-03,9905,Must summer happen key.,39,False,Winter
2021-04-30,1389,Itself education rate.,48,True,Winter
2022-12-31,10570,Success rich eye.,41,True,Winter
2020-05-12,8416,Card traditional media total the.,19,True,Winter
2023-02-22,8976,Interview institution economy lot never.,33,False,Winter
2022-03-31,9905,Must summer happen key.,46,True,Winter
2022-02-08,1389,Itself education rate.,13,False,Winter
2022-07-03,10570,Success rich eye.,5,False,Winter
2024-03-03,8416,Card traditional media total the.,47,False,Winter
2021-07-19,8976,Interview institution economy lot never.,34,False,Winter
2021-07-13,9905,Must summer happen key.,10,True,Winter
2023-12-07,1389,Itself education rate.,14,False,Winter
2024-03-03,10570,Success rich eye.,32,True,Winter
2023-06-29,8416,Card traditional media total the.,5,False,Winter
2020-04-02,8976,Interview institution economy lot never.,5,False,Winter
2022-02-15,9905,Must summer happen key.,20,False,Winter
2021-12-09,1389,Itself education rate.,6,False,Winter
2023-11-03,10570,Success rich eye.,21,False,Winter
2020-07-30,8416,Card traditional media total the.,12,False,Winter
2023-09-25,8976,Interview institution economy lot never.,13,False,Winter
2022-11-29,9905,Must summer happen key.,35,True,Winter
2020-11-24,1389,Itself education rate.,32,False,Winter
2023-09-14,10570,Success rich eye.,18,False,Winter
2024-05-28,8416,Card traditional media total the.,8,False,Winter
2022-07-24,8976,Interview institution economy lot never.,31,True,Winter
2024-01-15,9905,Must summer happen key.,7,False,Winter
2020-11-25,1389,Itself education rate.,17,True,Winter
2021-03-10,10570,Success rich eye.,47,True,Winter
2024-05-21,8416,Card traditional media total the.,1,False,Winter
2023-04-22,8976,Interview institution economy lot never.,28,True,Winter
2022-05-19,9905,Must summer happen key.,16,True,Winter
2020-11-17,1389,Itself education rate.,12,True,Winter
2022-01-08,10570,Success rich eye.,35,False,Winter
2022-05-28,8416,Card traditional media total the.,30,True,Winter
2024-04-12,8976,Interview institution economy lot never.,7,False,Winter
2022-07-07,9905,Must summer happen key.,35,False,Winter
2020-06-23,1389,Itself education rate.,20,False,Winter
2021-10-01,10570,Success rich eye.,12,False,Winter
2022-03-14,8416,Card traditional media total the.,47,False,Winter
2022-11-06,8976,Interview institution economy lot never.,8,False,Winter
2020-03-23,9905,Must summer happen key.,42,False,Winter
2021-07-03,1389,Itself education rate.,15,False,Winter
2024-05-13,10570,Success rich eye.,17,True,Winter
2022-09-24,8416,Card traditional media total the.,20,False,Winter
2023-12-08,8976,Interview institution economy lot never.,26,False,Winter
2024-02-18,9905,Must summer happen key.,35,True,Winter
2023-07-21,1389,Itself education rate.,36,False,Winter
2023-04-13,10570,Success rich eye.,46,False,Winter
2024-06-05,8416,Card traditional media total the.,37,False,Winter
2022-07-22,8976,Interview institution economy lot never.,25,True,Winter
2022-02-02,9905,Must summer happen key.,20,False,Winter
2023-01-25,1389,Itself education rate.,16,False,Winter
2020-07-18,10570,Success rich eye.,18,False,Winter
2024-01-04,8416,Card traditional media total the.,41,False,Spring
2021-01-17,8976,Interview institution economy lot never.,6,False,Spring
2022-03-29,9905,Must summer happen key.,20,True,Spring
2020-09-05,1389,Itself education rate.,31,False,Spring
2020-09-24,10570,Success rich eye.,30,False,Spring
2020-10-13,8416,Card traditional media total the.,4,False,Spring
2023-04-20,8976,Interview institution economy lot never.,32,True,Spring
2024-06-18,9905,Must summer happen key.,31,True,Spring
2023-03-02,1389,Itself education rate.,9,True,Spring
2024-06-06,10570,Success rich eye.,14,False,Spring
2022-11-29,8416,Card traditional media total the.,26,True,Spring
2021-10-31,8976,Interview institution economy lot never.,43,True,Spring
2023-08-05,9905,Must summer happen key.,21,True,Spring
2020-02-11,1389,Itself education rate.,11,True,Spring
2023-01-30,10570,Success rich eye.,47,True,Spring
2022-05-14,8416,Card traditional media total the.,4,True,Spring
2020-11-23,8976,Interview institution economy lot never.,47,True,Spring
2021-08-11,9905,Must summer happen key.,26,False,Spring
2022-04-21,1389,Itself education rate.,35,False,Spring
2023-12-16,10570,Success rich eye.,13,True,Spring
2021-11-05,8416,Card traditional media total the.,5,True,Spring
2024-02-03,8976,Interview institution economy lot never.,26,True,Spring
2023-06-29,9905,Must summer happen key.,43,False,Spring
2022-03-16,1389,Itself education rate.,1,True,Spring
2021-11-14,10570,Success rich eye.,10,False,Spring
2024-02-02,8416,Card traditional media total the.,44,False,Spring
2024-01-06,8976,Interview institution economy lot never.,20,False,Spring
2020-03-27,9905,Must summer happen key.,3,False,Spring
2023-12-18,1389,Itself education rate.,30,False,Spring
2022-05-16,10570,Success rich eye.,22,True,Spring
2023-04-26,8416,Card traditional media total the.,40,True,Spring
2024-01-03,8976,Interview institution economy lot never.,22,False,Spring
2021-05-08,9905,Must summer happen key.,44,True,Spring
2022-02-26,1389,Itself education rate.,14,True,Spring
2023-09-15,10570,Success rich eye.,21,True,Spring
2023-08-19,8416,Card traditional media total the.,7,False,Spring
2020-12-11,8976,Interview institution economy lot never.,25,True,Spring
2024-02-15,9905,Must summer happen key.,39,False,Spring
2022-09-15,1389,Itself education rate.,47,False,Spring
2022-11-25,10570,Success rich eye.,1,False,Spring
2023-12-26,8416,Card traditional media total the.,4,False,Spring
2024-05-28,8976,Interview institution economy lot never.,46,False,Spring
2021-11-27,9905,Must summer happen key.,30,True,Spring
2020-12-19,1389,Itself education rate.,15,True,Spring
2020-07-04,10570,Success rich eye.,9,True,Spring
2024-01-28,8416,Card traditional media total the.,2,False,Spring
2022-05-23,8976,Interview institution economy lot never.,11,True,Spring
2020-08-08,9905,Must summer happen key.,7,False,Spring
2020-08-16,1389,Itself education rate.,12,False,Spring
2023-07-21,10570,Success rich eye.,41,True,Spring
2024-04-03,8416,Card traditional media total the.,14,True,Spring
2021-08-12,8976,Interview institution economy lot never.,40,True,Spring
2020-12-01,9905,Must summer happen key.,47,True,Spring
2023-09-05,1389,Itself education rate.,10,True,Spring
2023-08-04,10570,Success rich eye.,14,True,Spring
2021-07-27,8416,Card traditional media total the.,2,True,Spring
2023-12-04,8976,Interview institution economy lot never.,18,True,Spring
2021-09-01,9905,Must summer happen key.,14,True,Spring
2021-10-02,1389,Itself education rate.,7,False,Spring
2021-08-04,10570,Success rich eye.,40,False,Spring
2023-01-16,8416,Card traditional media total the.,36,False,Spring
2021-03-02,8976,Interview institution economy lot never.,22,False,Spring
2021-09-05,9905,Must summer happen key.,47,False,Spring
2023-05-17,1389,Itself education rate.,11,False,Spring
2024-05-23,10570,Success rich eye.,9,True,Spring
2021-10-20,8416,Card traditional media total the.,13,True,Spring
2022-02-22,8976,Interview institution economy lot never.,35,True,Spring
2021-03-28,9905,Must summer happen key.,4,True,Spring
2024-05-06,1389,Itself education rate.,46,True,Spring
2020-02-05,10570,Success rich eye.,4,False,Spring
2021-07-28,8416,Card traditional media total the.,25,True,Spring
2023-08-17,8976,Interview institution economy lot never.,48,True,Spring
2022-11-20,9905,Must summer happen key.,37,False,Spring
2022-11-15,1389,Itself education rate.,2,False,Spring
2020-03-08,10570,Success rich eye.,29,True,Spring
2022-10-01,8416,Card traditional media total the.,2,True,Spring
2020-12-30,8976,Interview institution economy lot never.,12,False,Spring
2021-03-15,9905,Must summer happen key.,15,True,Spring
2022-03-28,1389,Itself education rate.,31,True,Spring
2023-08-20,10570,Success rich eye.,3,True,Spring
2021-05-11,8416,Card traditional media total the.,18,True,Spring
2022-07-10,8976,Interview institution economy lot never.,46,False,Spring
2021-02-26,9905,Must summer happen key.,19,True,Spring
2021-01-09,1389,Itself education rate.,23,True,Spring
2020-05-23,10570,Success rich eye.,9,True,Spring
2021-02-15,8416,Card traditional media total the.,4,False,Spring
2024-01-04,8976,Interview institution economy lot never.,26,True,Spring
2024-05-07,9905,Must summer happen key.,22,True,Spring
2021-09-07,1389,Itself education rate.,46,False,Spring
2024-06-06,10570,Success rich eye.,5,True,Spring
2024-01-29,8416,Card traditional media total the.,44,False,Spring
2022-04-12,8976,Interview institution economy lot never.,6,True,Spring
2022-10-19,9905,Must summer happen key.,5,True,Summer
2022-08-16,1389,Itself education rate.,47,False,Summer
2022-02-26,10570,Success rich eye.,48,False,Summer
2024-06-10,8416,Card traditional media total the.,32,False,Summer
2021-10-24,8976,Interview institution economy lot never.,46,False,Summer
2022-03-14,9905,Must summer happen key.,30,False,Summer
2021-10-01,1389,Itself education rate.,2,True,Summer
2023-10-01,10570,Success rich eye.,13,False,Summer
2021-08-01,8416,Card traditional media total the.,20,False,Summer
2020-08-19,8976,Interview institution economy lot never.,21,False,Summer
2020-06-01,9905,Must summer happen key.,45,True,Summer
2022-05-27,1389,Itself education rate.,46,True,Summer
2022-02-04,10570,Success rich eye.,48,True,Summer
2021-06-27,8416,Card traditional media total the.,37,True,Summer
2023-03-24,8976,Interview institution economy lot never.,21,True,Summer
2023-08-29,9905,Must summer happen key.,39,False,Summer
2020-01-28,1389,Itself education rate.,47,False,Summer
2024-06-05,10570,Success rich eye.,15,False,Summer
2021-07-07,8416,Card traditional media total the.,14,False,Summer
2024-06-15,8976,Interview institution economy lot never.,9,True,Summer
2022-03-10,9905,Must summer happen key.,11,False,Summer
2022-07-28,1389,Itself education rate.,23,False,Summer
2023-03-04,10570,Success rich eye.,12,True,Summer
2022-07-12,8416,Card traditional media total the.,17,False,Summer
2020-08-18,8976,Interview institution economy lot never.,28,False,Summer
2020-10-15,9905,Must summer happen key.,34,False,Summer
2023-05-02,1389,Itself education rate.,4,False,Summer
2020-02-22,10570,Success rich eye.,38,False,Summer
2020-08-09,8416,Card traditional media total the.,29,False,Summer
2022-10-21,8976,Interview institution economy lot never.,12,False,Summer
2022-08-19,9905,Must summer happen key.,45,True,Summer
2020-08-26,1389,Itself education rate.,39,True,Summer
2022-08-26,10570,Success rich eye.,25,True,Summer
2020-02-05,8416,Card traditional media total the.,1,True,Summer
2021-03-28,8976,Interview institution economy lot never.,20,False,Summer
2022-05-05,9905,Must summer happen key.,1,False,Summer
2020-10-28,1389,Itself education rate.,16,False,Summer
2021-06-21,10570,Success rich eye.,33,False,Summer
2020-10-16,8416,Card traditional media total the.,47,True,Summer
2022-01-23,8976,Interview institution economy lot never.,43,False,Summer
2020-07-27,9905,Must summer happen key.,14,False,Summer
2020-06-20,1389,Itself education rate.,38,True,Summer
2020-09-27,10570,Success rich eye.,33,True,Summer
2024-04-22,8416,Card traditional media total the.,26,True,Summer
2021-10-25,8976,Interview institution economy lot never.,5,True,Summer
2022-08-30,9905,Must summer happen key.,37,True,Summer
2020-03-25,1389,Itself education rate.,30,False,Summer
2020-09-29,10570,Success rich eye.,29,False,Summer
2022-11-01,8416,Card traditional media total the.,48,True,Summer
2020-04-09,8976,Interview institution economy lot never.,1,True,Summer
2022-10-31,9905,Must summer happen key.,34,False,Summer
2022-01-06,1389,Itself education rate.,12,True,Summer
2020-10-18,10570,Success rich eye.,18,True,Summer
2020-10-25,8416,Card traditional media total the.,39,True,Summer
2023-11-24,8976,Interview institution economy lot never.,6,False,Summer
2023-01-20,9905,Must summer happen key.,19,False,Summer
2021-09-29,1389,Itself education rate.,36,False,Summer
2021-11-12,10570,Success rich eye.,11,False,Summer
2022-12-08,8416,Card traditional media total the.,8,False,Summer
2022-10-08,8976,Interview institution economy lot never.,29,False,Summer
2022-12-27,9905,Must summer happen key.,23,True,Summer
2022-08-02,1389,Itself education rate.,9,False,Summer
2020-03-18,10570,Success rich eye.,4,True,Summer
2020-11-28,8416,Card traditional media total the.,7,True,Summer
2024-05-10,8976,Interview institution economy lot never.,16,True,Summer
2023-01-11,9905,Must summer happen key.,36,False,Summer
2021-02-01,1389,Itself education rate.,26,False,Summer
2021-06-09,10570,Success rich eye.,15,False,Summer
2021-11-21,8416,Card traditional media total the.,8,True,Summer
2023-04-21,8976,Interview institution economy lot never.,36,True,Summer
2024-05-24,9905,Must summer happen key.,24,True,Summer
2022-05-01,1389,Itself education rate.,40,False,Summer
2020-02-23,10570,Success rich eye.,10,True,Summer
2024-04-22,8416,Card traditional media total the.,2,True,Summer
2022-12-27,8976,Interview institution economy lot never.,27,False,Summer
2021-11-08,9905,Must summer happen key.,26,True,Summer
2021-10-31,1389,Itself education rate.,33,False,Summer
2020-11-16,10570,Success rich eye.,19,False,Summer
2024-04-16,8416,Card traditional media total the.,8,True,Summer
2021-12-28,8976,Interview institution economy lot never.,20,False,Summer
2020-02-07,9905,Must summer happen key.,4,True,Summer
2020-09-29,1389,Itself education rate.,16,False,Summer
2022-01-10,10570,Success rich eye.,10,False,Summer
2021-10-04,8416,Card traditional media total the.,13,False,Summer
2020-08-26,8976,Interview institution economy lot never.,44,False,Summer
2024-04-08,9905,Must summer happen key.,39,True,Summer
2021-03-16,1389,Itself education rate.,36,False,Summer
2022-06-07,10570,Success rich eye.,10,True,Summer
2024-03-20,8416,Card traditional media total the.,42,True,Summer
2022-05-14,8976,Interview institution economy lot never.,15,False,Summer
2024-05-10,9905,Must summer happen key.,39,True,Summer
2020-06-18,1389,Itself education rate.,32,True,Summer
2022-08-10,10570,Success rich eye.,4,False,Fall
2023-03-15,8416,Card traditional media total the.,32,True,Fall
2021-10-03,8976,Interview institution economy lot never.,13,True,Fall
2024-04-07,9905,Must summer happen key.,3,True,Fall
2023-07-18,1389,Itself education rate.,42,False,Fall
2022-05-02,10570,Success rich eye.,15,True,Fall
2020-02-27,8416,Card traditional media total the.,30,True,Fall
2024-01-04,8976,Interview institution economy lot never.,36,True,Fall
2020-07-12,9905,Must summer happen key.,19,True,Fall
2020-04-12,1389,Itself education rate.,7,True,Fall
2024-05-03,10570,Success rich eye.,33,False,Fall
2022-07-13,8416,Card traditional media total the.,30,False,Fall
2021-09-05,8976,Interview institution economy lot never.,32,True,Fall
2021-01-31,9905,Must summer happen key.,36,False,Fall
2021-11-23,1389,Itself education rate.,35,True,Fall
2020-06-06,10570,Success rich eye.,7,False,Fall
2022-06-04,8416,Card traditional media total the.,11,False,Fall
2022-11-18,8976,Interview institution economy lot never.,13,True,Fall
2021-01-23,9905,Must summer happen key.,38,False,Fall
2020-11-14,1389,Itself education rate.,44,False,Fall
2022-06-13,10570,Success rich eye.,32,True,Fall
2024-02-08,8416,Card traditional media total the.,6,True,Fall
2020-10-03,8976,Interview institution economy lot never.,18,True,Fall
2023-12-05,9905,Must summer happen key.,6,False,Fall
2023-02-06,1389,Itself education rate.,24,False,Fall
2023-10-08,10570,Success rich eye.,33,True,Fall
2023-12-20,8416,Card traditional media total the.,11,False,Fall
2020-07-23,8976,Interview institution economy lot never.,38,True,Fall
2023-02-28,9905,Must summer happen key.,48,True,Fall
2023-07-27,1389,Itself education rate.,20,True,Fall
2023-12-20,10570,Success rich eye.,30,False,Fall
2024-04-26,8416,Card traditional media total the.,20,True,Fall
2023-07-23,8976,Interview institution economy lot never.,36,True,Fall
2024-06-18,9905,Must summer happen key.,3,False,Fall
2023-05-25,1389,Itself education rate.,25,False,Fall
2023-04-10,10570,Success rich eye.,27,False,Fall
2022-05-24,8416,Card traditional media total the.,36,False,Fall
2021-07-21,8976,Interview institution economy lot never.,29,True,Fall
2023-06-08,9905,Must summer happen key.,23,True,Fall
2022-02-05,1389,Itself education rate.,41,False,Fall
2022-06-15,10570,Success rich eye.,45,True,Fall
2021-02-09,8416,Card traditional media total the.,34,False,Fall
2022-08-28,8976,Interview institution economy lot never.,16,False,Fall
2023-08-27,9905,Must summer happen key.,35,True,Fall
2024-05-17,1389,Itself education rate.,11,True,Fall
2021-10-18,10570,Success rich eye.,36,True,Fall
2022-07-07,8416,Card traditional media total the.,4,True,Fall
2023-10-05,8976,Interview institution economy lot never.,12,True,Fall
2020-07-16,9905,Must summer happen key.,7,False,Fall
2023-05-16,1389,Itself education rate.,38,False,Fall
2022-08-30,10570,Success rich eye.,5,False,Fall
2021-02-02,8416,Card traditional media total the.,6,True,Fall
2022-05-04,8976,Interview institution economy lot never.,11,True,Fall
2020-10-04,9905,Must summer happen key.,19,False,Fall
2021-03-03,1389,Itself education rate.,27,False,Fall
2023-07-26,10570,Success rich eye.,3,True,Fall
2020-01-21,8416,Card traditional media total the.,9,False,Fall
2022-12-26,8976,Interview institution economy lot never.,2,True,Fall
2021-08-06,9905,Must summer happen key.,36,True,Fall
2021-08-31,1389,Itself education rate.,46,False,Fall
2021-10-21,10570,Success rich eye.,2,True,Fall
2020-08-09,8416,Card traditional media total the.,28,True,Fall
2020-01-13,8976,Interview institution economy lot never.,30,True,Fall
2022-05-01,9905,Must summer happen key.,12,True,Fall
2022-09-01,1389,Itself education rate.,12,False,Fall
2021-08-13,10570,Success rich eye.,3,False,Fall
2024-01-02,8416,Card traditional media total the.,7,True,Fall
2024-03-26,8976,Interview institution economy lot never.,45,False,Fall
2021-12-10,9905,Must summer happen key.,3,False,Fall
2023-06-05,1389,Itself education rate.,35,True,Fall
2023-05-23,10570,Success rich eye.,41,False,Fall
2020-05-19,8416,Card traditional media total the.,24,True,Fall
2021-07-14,8976,Interview institution economy lot never.,7,True,Fall
2020-02-20,9905,Must summer happen key.,5,True,Fall
2021-10-14,1389,Itself education rate.,35,False,Fall
2021-09-03,10570,Success rich eye.,10,False,Fall
2020-10-26,8416,Card traditional media total the.,6,False,Fall
2021-03-09,8976,Interview institution economy lot never.,11,False,Fall
2023-11-26,9905,Must summer happen key.,26,True,Fall
2020-01-26,1389,Itself education rate.,27,False,Fall
2024-02-15,10570,Success rich eye.,47,False,Fall
2020-11-29,8416,Card traditional media total the.,1,True,Fall
2022-06-12,8976,Interview institution economy lot never.,13,True,Fall
2021-05-30,9905,Must summer happen key.,6,True,Fall
2022-03-24,1389,Itself education rate.,32,False,Fall
2022-05-11,10570,Success rich eye.,20,False,Fall
2024-01-13,8416,Card traditional media total the.,18,True,Fall
2021-09-09,8976,Interview institution economy lot never.,20,False,Fall
2021-09-10,9905,Must summer happen key.,14,True,Fall
2020-04-16,1389,Itself education rate.,5,False,Fall
2021-11-20,10570,Success rich eye.,37,True,Fall
2020-06-18,8416,Card traditional media total the.,14,True,Winter
2023-02-17,8976,Interview institution economy lot never.,37,True,Winter
2023-06-21,9905,Must summer happen key.,2,False,Winter
2020-11-17,1389,Itself education rate.,9,False,Winter
2022-01-14,10570,Success rich eye.,11,False,Winter
2020-02-21,8416,Card traditional media total the.,12,True,Winter
2024-03-15,8976,Interview institution economy lot never.,29,True,Winter
2023-01-14,9905,Must summer happen key.,15,True,Winter
2022-08-26,1389,Itself education rate.,26,True,Winter
2021-10-29,10570,Success rich eye.,27,False,Winter
2021-07-17,8416,Card traditional media total the.,9,False,Winter
2021-12-25,8976,Interview institution economy lot never.,16,False,Winter
2024-03-31,9905,Must summer happen key.,49,True,Winter
2021-09-29,1389,Itself education rate.,20,False,Winter
2023-03-14,10570,Success rich eye.,7,True,Winter
2024-03-03,8416,Card traditional media total the.,24,False,Winter
2021-09-02,8976,Interview institution economy lot never.,34,True,Winter
2021-06-21,9905,Must summer happen key.,11,True,Winter
2020-04-24,1389,Itself education rate.,42,True,Winter
2023-07-31,10570,Success rich eye.,11,False,Winter
2024-02-22,8416,Card traditional media total the.,15,False,Winter
2023-05-01,8976,Interview institution economy lot never.,24,True,Winter
2022-09-26,9905,Must summer happen key.,13,True,Winter
2020-02-24,1389,Itself education rate.,15,False,Winter
2023-08-02,10570,Success rich eye.,26,True,Winter
2024-03-23,8416,Card traditional media total the.,48,True,Winter
2023-01-15,8976,Interview institution economy lot never.,17,True,Winter
2023-04-24,9905,Must summer happen key.,30,False,Winter
2024-01-22,1389,Itself education rate.,6,True,Winter
2021-12-27,10570,Success rich eye.,28,False,Winter
2022-05-04,8416,Card traditional media total the.,18,False,Winter
2021-02-27,8976,Interview institution economy lot never.,2,True,Winter
2021-09-30,9905,Must summer happen key.,44,True,Winter
2021-03-29,1389,Itself education rate.,17,True,Winter
2022-12-22,10570,Success rich eye.,42,True,Winter
2022-01-28,8416,Card traditional media total the.,36,True,Winter
2020-03-03,8976,Interview institution economy lot never.,31,True,Winter
2021-05-10,9905,Must summer happen key.,39,True,Winter
2020-07-20,1389,Itself education rate.,29,False,Winter
2021-04-26,10570,Success rich eye.,19,False,Winter
2022-08-03,8416,Card traditional media total the.,6,False,Winter
2021-09-26,8976,Interview institution economy lot never.,4,False,Winter
2020-02-25,9905,Must summer happen key.,2,False,Winter
2024-06-16,1389,Itself education rate.,19,True,Winter
2022-02-21,10570,Success rich eye.,6,True,Winter
2020-12-09,8416,Card traditional media total the.,18,False,Winter
2021-09-21,8976,Interview institution economy lot never.,11,True,Winter
2021-10-08,9905,Must summer happen key.,20,False,Winter
2021-05-06,1389,Itself education rate.,26,False,Winter
2020-07-06,10570,Success rich eye.,43,False,Winter
2024-01-27,8416,Card traditional media total the.,49,False,Winter
2021-04-23,8976,Interview institution economy lot never.,18,True,Winter
2022-05-22,9905,Must summer happen key.,32,False,Winter
2022-09-21,1389,Itself education rate.,7,True,Winter
2020-09-23,10570,Success rich eye.,26,False,Winter
2020-09-15,8416,Card traditional media total the.,19,False,Winter
2021-04-02,8976,Interview institution economy lot never.,23,True,Winter
2020-03-09,9905,Must summer happen key.,29,True,Winter
2021-08-24,1389,Itself education rate.,47,False,Winter
2022-02-15,10570,Success rich eye.,23,True,Winter
2021-03-21,8416,Card traditional media total the.,48,False,Winter
2020-01-31,8976,Interview institution economy lot never.,27,False,Winter
2021-02-27,9905,Must summer happen key.,4,True,Winter
2023-07-07,1389,Itself education rate.,18,False,Winter
2024-02-07,10570,Success rich eye.,3,True,Winter
2024-02-13,8416,Card traditional media total the.,26,True,Winter
2023-05-09,8976,Interview institution economy lot never.,11,True,Winter
2022-07-04,9905,Must summer happen key.,9,False,Winter
2020-01-04,1389,Itself education rate.,27,True,Winter
2024-01-21,10570,Success rich eye.,37,False,Winter
2024-04-30,8416,Card traditional media total the.,37,False,Winter
2023-01-09,8976,Interview institution economy lot never.,8,False,Winter
2021-05-13,9905,Must summer happen key.,9,False,Winter
2024-02-29,1389,Itself education rate.,9,True,Winter
2023-08-04,10570,Success rich eye.,49,True,Winter
2020-02-29,8416,Card traditional media total the.,20,True,Winter
2020-10-01,8976,Interview institution economy lot never.,30,False,Winter
2021-03-28,9905,Must summer happen key.,22,False,Winter
2020-10-12,1389,Itself education rate.,16,False,Winter
2020-04-28,10570,Success rich eye.,4,True,Winter
2023-12-20,8416,Card traditional media total the.,14,True,Winter
2023-10-10,8976,Interview institution economy lot never.,19,False,Winter
2022-11-20,9905,Must summer happen key.,31,False,Winter
2020-05-07,1389,Itself education rate.,14,False,Winter
2020-04-27,10570,Success rich eye.,47,True,Winter
2020-06-09,8416,Card traditional media total the.,47,False,Winter
2020-06-03,8976,Interview institution economy lot never.,43,False,Winter
2022-02-07,9905,Must summer happen key.,34,True,Winter
2021-12-15,1389,Itself education rate.,34,True,Winter
2023-04-05,10570,Success rich eye.,18,True,Winter
2024-04-29,8416,Card traditional media total the.,33,True,Spring
2022-05-26,8976,Interview institution economy lot never.,39,True,Spring
2022-01-15,9905,Must summer happen key.,38,True,Spring
2020-10-20,1389,Itself education rate.,20,True,Spring
2020-04-15,10570,Success rich eye.,46,True,Spring
2023-08-23,8416,Card traditional media total the.,7,True,Spring
2020-06-22,8976,Interview institution economy lot never.,45,True,Spring
2021-04-25,9905,Must summer happen key.,16,False,Spring
2022-03-16,1389,Itself education rate.,3,False,Spring
2022-02-24,10570,Success rich eye.,36,False,Spring
2024-02-23,8416,Card traditional media total the.,21,False,Spring
2023-03-09,8976,Interview institution economy lot never.,28,False,Spring
2023-01-28,9905,Must summer happen key.,8,False,Spring
2022-09-01,1389,Itself education rate.,33,False,Spring
2020-03-22,10570,Success rich eye.,42,True,Spring
2020-09-03,8416,Card traditional media total the.,20,False,Spring
2024-05-18,8976,Interview institution economy lot never.,8,False,Spring
2021-01-02,9905,Must summer happen key.,7,True,Spring
